"doi_charite","doi_lc","doi_no_ver_info","data_identifier","data_identifier_2nd_numbat_entry","data_id_lc","data_id_auto_cleaned","slug_charite","data_id_m_val","dataset_for_matching","data_id_secondary","detected_id","data_access","in_dashboard","source_charite","numbat_id_of_da_id","numbat_id_of_da_id_lc","listed_in_numbat_output","validated","Category","is_gen_rep","doi_id_orig_pair","doi_id_lc_pair_for_joining","doi_id_clean_pair","detected_in_numbat_originally_only_for_added","in_dcc","data_availability_statement","human_data","covid_related","charite_id_year","license","doi_id_lc_for_matching","is_detected_id_doi","das_for_analysis"
"10.1186/s13046-022-02380-8","10.1186/s13046-022-02380-8","10.1186/s13046-022-02380-8","https://doi.org/10.6084/m9.figshare.19976957.v1",NA,"https://doi.org/10.6084/m9.figshare.19976957.v1","10.6084/m9.figshare.19976957.v1",NA,"10.6084/m9.figshare.19976957","10.6084/m9.figshare.19976957",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","TRUE","10.1186/s13046-022-02380-8;https://doi.org/10.6084/m9.figshare.19976957.v1","10.1186/s13046-022-02380-8;https://doi.org/10.6084/m9.figshare.19976957.v1","10.1186/s13046-022-02380-8;10.6084/m9.figshare.19976957",NA,"FALSE",NA,NA,NA,NA,NA,"10.1186/s13046-022-02380-8;10.6084/m9.figshare.19976957",NA,NA
"10.1186/s13046-022-02519-7","10.1186/s13046-022-02519-7","10.1186/s13046-022-02519-7","https://ega-archive.org/datasets/EGAD00001009655",NA,"https://ega-archive.org/datasets/egad00001009655","egad00001009655",NA,"","egad00001009655",NA,NA,"restricted",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1186/s13046-022-02519-7;https://ega-archive.org/datasets/EGAD00001009655","10.1186/s13046-022-02519-7;https://ega-archive.org/datasets/egad00001009655","10.1186/s13046-022-02519-7;egad00001009655",NA,"FALSE",NA,NA,NA,NA,NA,"10.1186/s13046-022-02519-7;egad00001009655",NA,NA
"10.1186/s13063-022-06849-x","10.1186/s13063-022-06849-x","10.1186/s13063-022-06849-x","https://osf.io/nxerf/",NA,"https://osf.io/nxerf/","//osf.io/nxerf","nxerf","","osf_nxerf",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","url","TRUE","10.1186/s13063-022-06849-x;https://osf.io/nxerf/","10.1186/s13063-022-06849-x;https://osf.io/nxerf/","10.1186/s13063-022-06849-x;osf_nxerf",NA,"FALSE",NA,NA,NA,NA,NA,"10.1186/s13063-022-06849-x;osf_nxerf",NA,NA
"10.1186/s13578-022-00922-3","10.1186/s13578-022-00922-3","10.1186/s13578-022-00922-3","https://www.ebi.ac.uk/pride/archive/projects/PXD034916",NA,"https://www.ebi.ac.uk/pride/archive/projects/pxd034916","pxd034916",NA,"","pxd034916",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1186/s13578-022-00922-3;https://www.ebi.ac.uk/pride/archive/projects/PXD034916","10.1186/s13578-022-00922-3;https://www.ebi.ac.uk/pride/archive/projects/pxd034916","10.1186/s13578-022-00922-3;pxd034916",NA,"FALSE",NA,NA,NA,NA,NA,"10.1186/s13578-022-00922-3;pxd034916",NA,NA
"10.1038/s41467-022-30177-y","10.1038/s41467-022-30177-y","10.1038/s41467-022-30177-y","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE174599",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse174599","gse174599",NA,"","gse174599",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41467-022-30177-y;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE174599","10.1038/s41467-022-30177-y;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse174599","10.1038/s41467-022-30177-y;gse174599",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41467-022-30177-y;gse174599",NA,NA
"10.1038/s41586-022-05534-y","10.1038/s41586-022-05534-y","10.1038/s41586-022-05534-y","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE215440",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse215440","gse215440",NA,"","gse215440",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41586-022-05534-y;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE215440","10.1038/s41586-022-05534-y;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse215440","10.1038/s41586-022-05534-y;gse215440",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41586-022-05534-y;gse215440",NA,NA
"10.1038/s41587-022-01389-w","10.1038/s41587-022-01389-w","10.1038/s41587-022-01389-w","https://doi.org/10.25345/C5N87337S",NA,"https://doi.org/10.25345/c5n87337s","10.25345/c5n87337s",NA,"","10.25345/c5n87337s",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","FALSE","10.1038/s41587-022-01389-w;https://doi.org/10.25345/C5N87337S","10.1038/s41587-022-01389-w;https://doi.org/10.25345/c5n87337s","10.1038/s41587-022-01389-w;10.25345/c5n87337s",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41587-022-01389-w;10.25345/c5n87337s",NA,NA
"10.1038/s41467-022-34487-z","10.1038/s41467-022-34487-z","10.1038/s41467-022-34487-z","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE211368",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse211368","gse211368",NA,"","gse211368",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41467-022-34487-z;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE211368","10.1038/s41467-022-34487-z;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse211368","10.1038/s41467-022-34487-z;gse211368",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41467-022-34487-z;gse211368",NA,NA
"10.1111/ejn.15169","10.1111/ejn.15169","10.1111/ejn.15169","https://osf.io/x5mzw/",NA,"https://osf.io/x5mzw/","//osf.io/x5mzw","x5mzw","","osf_x5mzw",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","url","TRUE","10.1111/ejn.15169;https://osf.io/x5mzw/","10.1111/ejn.15169;https://osf.io/x5mzw/","10.1111/ejn.15169;osf_x5mzw",NA,"FALSE","TRUE","TRUE","FALSE","2020","bespoke use terms","10.1111/ejn.15169;osf_x5mzw",NA,"TRUE"
"10.1371/journal.pbio.3001912","10.1371/journal.pbio.3001912","10.1371/journal.pbio.3001912","https://www.ebi.ac.uk/pride/archive/projects/PXD031160",NA,"https://www.ebi.ac.uk/pride/archive/projects/pxd031160","pxd031160",NA,"","pxd031160",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1371/journal.pbio.3001912;https://www.ebi.ac.uk/pride/archive/projects/PXD031160","10.1371/journal.pbio.3001912;https://www.ebi.ac.uk/pride/archive/projects/pxd031160","10.1371/journal.pbio.3001912;pxd031160",NA,"FALSE",NA,NA,NA,NA,NA,"10.1371/journal.pbio.3001912;pxd031160",NA,NA
"10.1371/journal.pone.0270563","10.1371/journal.pone.0270563","10.1371/journal.pone.0270563","https://doi.org/10.18452/22757",NA,"https://doi.org/10.18452/22757","10.18452/22757",NA,"","10.18452/22757",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","FALSE","10.1371/journal.pone.0270563;https://doi.org/10.18452/22757","10.1371/journal.pone.0270563;https://doi.org/10.18452/22757","10.1371/journal.pone.0270563;10.18452/22757",NA,"FALSE",NA,NA,NA,NA,NA,"10.1371/journal.pone.0270563;10.18452/22757",NA,NA
"10.1038/s41419-022-05052-9","10.1038/s41419-022-05052-9","10.1038/s41419-022-05052-9","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE194003",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse194003","gse194003",NA,"","gse194003",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41419-022-05052-9;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE194003","10.1038/s41419-022-05052-9;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse194003","10.1038/s41419-022-05052-9;gse194003",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41419-022-05052-9;gse194003",NA,NA
"10.1038/s41587-021-01065-5","10.1038/s41587-021-01065-5","10.1038/s41587-021-01065-5","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157486",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse157486","gse157486",NA,"","gse157486",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41587-021-01065-5;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157486","10.1038/s41587-021-01065-5;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse157486","10.1038/s41587-021-01065-5;gse157486",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41587-021-01065-5;gse157486",NA,NA
"10.1371/journal.pone.0262114","10.1371/journal.pone.0262114","10.1371/journal.pone.0262114","https://osf.io/fp726/",NA,"https://osf.io/fp726/","//osf.io/fp726","fp726","","osf_fp726",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","url","TRUE","10.1371/journal.pone.0262114;https://osf.io/fp726/","10.1371/journal.pone.0262114;https://osf.io/fp726/","10.1371/journal.pone.0262114;osf_fp726",NA,"FALSE",NA,NA,NA,NA,NA,"10.1371/journal.pone.0262114;osf_fp726",NA,NA
"10.1016/j.isci.2022.104276","10.1016/j.isci.2022.104276","10.1016/j.isci.2022.104276","https://www.ncbi.nlm.nih.gov/nuccore/KY618679",NA,"https://www.ncbi.nlm.nih.gov/nuccore/ky618679","ky618679",NA,"","ky618679",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.isci.2022.104276;https://www.ncbi.nlm.nih.gov/nuccore/KY618679","10.1016/j.isci.2022.104276;https://www.ncbi.nlm.nih.gov/nuccore/ky618679","10.1016/j.isci.2022.104276;ky618679",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.isci.2022.104276;ky618679",NA,NA
"10.1038/s42255-022-00584-y","10.1038/s42255-022-00584-y","10.1038/s42255-022-00584-y","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE163459",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163459","gse163459",NA,"","gse163459",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s42255-022-00584-y;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE163459","10.1038/s42255-022-00584-y;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163459","10.1038/s42255-022-00584-y;gse163459",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s42255-022-00584-y;gse163459",NA,NA
"10.1038/s42255-022-00584-y","10.1038/s42255-022-00584-y","10.1038/s42255-022-00584-y","https://www.ebi.ac.uk/pride/archive/projects/PXD026872",NA,"https://www.ebi.ac.uk/pride/archive/projects/pxd026872","pxd026872",NA,"","pxd026872",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s42255-022-00584-y;https://www.ebi.ac.uk/pride/archive/projects/PXD026872","10.1038/s42255-022-00584-y;https://www.ebi.ac.uk/pride/archive/projects/pxd026872","10.1038/s42255-022-00584-y;pxd026872",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s42255-022-00584-y;pxd026872",NA,NA
"10.1038/s41467-022-31999-6","10.1038/s41467-022-31999-6","10.1038/s41467-022-31999-6","https://doi.org/10.5281/zenodo.6787142",NA,"https://doi.org/10.5281/zenodo.6787142","10.5281/zenodo.6787142",NA,"","10.5281/zenodo.6787142",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","TRUE","10.1038/s41467-022-31999-6;https://doi.org/10.5281/zenodo.6787142","10.1038/s41467-022-31999-6;https://doi.org/10.5281/zenodo.6787142","10.1038/s41467-022-31999-6;10.5281/zenodo.6787142",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41467-022-31999-6;10.5281/zenodo.6787142",NA,NA
"10.1371/journal.ppat.1010193","10.1371/journal.ppat.1010193","10.1371/journal.ppat.1010193","https://www.ebi.ac.uk/pride/archive/projects/PXD027434",NA,"https://www.ebi.ac.uk/pride/archive/projects/pxd027434","pxd027434",NA,"","pxd027434",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1371/journal.ppat.1010193;https://www.ebi.ac.uk/pride/archive/projects/PXD027434","10.1371/journal.ppat.1010193;https://www.ebi.ac.uk/pride/archive/projects/pxd027434","10.1371/journal.ppat.1010193;pxd027434",NA,"FALSE",NA,NA,NA,NA,NA,"10.1371/journal.ppat.1010193;pxd027434",NA,NA
"10.1371/journal.ppat.1010193","10.1371/journal.ppat.1010193","10.1371/journal.ppat.1010193","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171149",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse171149","gse171149",NA,"","gse171149",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1371/journal.ppat.1010193;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171149","10.1371/journal.ppat.1010193;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse171149","10.1371/journal.ppat.1010193;gse171149",NA,"FALSE",NA,NA,NA,NA,NA,"10.1371/journal.ppat.1010193;gse171149",NA,NA
"10.1371/journal.ppat.1010193","10.1371/journal.ppat.1010193","10.1371/journal.ppat.1010193","https://www.ncbi.nlm.nih.gov/nuccore/MZ151943.1/",NA,"https://www.ncbi.nlm.nih.gov/nuccore/mz151943.1/","mz151943",NA,"","mz151943",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1371/journal.ppat.1010193;https://www.ncbi.nlm.nih.gov/nuccore/MZ151943.1/","10.1371/journal.ppat.1010193;https://www.ncbi.nlm.nih.gov/nuccore/mz151943.1/","10.1371/journal.ppat.1010193;mz151943",NA,"FALSE",NA,NA,NA,NA,NA,"10.1371/journal.ppat.1010193;mz151943",NA,NA
"10.1038/s41467-022-31999-6","10.1038/s41467-022-31999-6","10.1038/s41467-022-31999-6","https://ega-archive.org/datasets/EGAD00001007969",NA,"https://ega-archive.org/datasets/egad00001007969","egad00001007969",NA,"","egad00001007969",NA,NA,"restricted",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41467-022-31999-6;https://ega-archive.org/datasets/EGAD00001007969","10.1038/s41467-022-31999-6;https://ega-archive.org/datasets/egad00001007969","10.1038/s41467-022-31999-6;egad00001007969",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41467-022-31999-6;egad00001007969",NA,NA
"10.1093/neuonc/noac088","10.1093/neuonc/noac088","10.1093/neuonc/noac088","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184900",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse184900","gse184900",NA,"","gse184900",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1093/neuonc/noac088;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184900","10.1093/neuonc/noac088;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse184900","10.1093/neuonc/noac088;gse184900",NA,"FALSE",NA,NA,NA,NA,NA,"10.1093/neuonc/noac088;gse184900",NA,NA
"10.1093/nargab/lqac042","10.1093/nargab/lqac042","10.1093/nargab/lqac042","10.5281/zenodo.6492306",NA,"10.5281/zenodo.6492306","zenodo.6492306",NA,"10.5281/zenodo.6492306","10.5281/zenodo.6492306",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","TRUE","10.1093/nargab/lqac042;10.5281/zenodo.6492306","10.1093/nargab/lqac042;10.5281/zenodo.6492306","10.1093/nargab/lqac042;10.5281/zenodo.6492306",NA,"FALSE","TRUE","FALSE","FALSE","2022","CC BY","10.1093/nargab/lqac042;10.5281/zenodo.6492306",NA,"TRUE"
"10.1093/nargab/lqac042","10.1093/nargab/lqac042","10.1093/nargab/lqac042","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE193472",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse193472","gse193472",NA,"","gse193472",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1093/nargab/lqac042;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE193472","10.1093/nargab/lqac042;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse193472","10.1093/nargab/lqac042;gse193472",NA,"FALSE",NA,NA,NA,NA,NA,"10.1093/nargab/lqac042;gse193472",NA,NA
"10.3390/ijms232314554","10.3390/ijms232314554","10.3390/ijms232314554","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA809921",NA,"https://www.ncbi.nlm.nih.gov/bioproject/prjna809921","prjna809921",NA,"","prjna809921","srp361263",NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.3390/ijms232314554;https://www.ncbi.nlm.nih.gov/bioproject/PRJNA809921","10.3390/ijms232314554;https://www.ncbi.nlm.nih.gov/bioproject/prjna809921","10.3390/ijms232314554;prjna809921",NA,"FALSE",NA,NA,NA,NA,NA,"10.3390/ijms232314554;prjna809921",NA,NA
"10.1016/j.isci.2022.104498","10.1016/j.isci.2022.104498","10.1016/j.isci.2022.104498","https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-5209",NA,"https://www.ebi.ac.uk/biostudies/arrayexpress/studies/e-mtab-5209","e-mtab-5209",NA,"","e-mtab-5209",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.isci.2022.104498;https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-5209","10.1016/j.isci.2022.104498;https://www.ebi.ac.uk/biostudies/arrayexpress/studies/e-mtab-5209","10.1016/j.isci.2022.104498;e-mtab-5209",NA,"FALSE","TRUE","TRUE","FALSE","2017","FALSE","10.1016/j.isci.2022.104498;e-mtab-5209",NA,"TRUE"
"10.1038/s41389-022-00433-3","10.1038/s41389-022-00433-3","10.1038/s41389-022-00433-3","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE108742",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse108742","gse108742",NA,"","gse108742",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41389-022-00433-3;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE108742","10.1038/s41389-022-00433-3;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse108742","10.1038/s41389-022-00433-3;gse108742",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41389-022-00433-3;gse108742",NA,NA
"10.1038/s41587-021-01037-9","10.1038/s41587-021-01037-9","10.1038/s41587-021-01037-9","https://doi.org/10.6084/m9.figshare.14938755.v2","https://doi.org/10.6084/m9.figshare.14938755","https://doi.org/10.6084/m9.figshare.14938755.v2","10.6084/m9.figshare.14938755.v2",NA,"10.6084/m9.figshare.14938755","10.6084/m9.figshare.14938755",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","TRUE","10.1038/s41587-021-01037-9;https://doi.org/10.6084/m9.figshare.14938755.v2","10.1038/s41587-021-01037-9;https://doi.org/10.6084/m9.figshare.14938755.v2","10.1038/s41587-021-01037-9;10.6084/m9.figshare.14938755",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41587-021-01037-9;10.6084/m9.figshare.14938755",NA,NA
"10.1038/s41587-021-01037-9","10.1038/s41587-021-01037-9","10.1038/s41587-021-01037-9","https://ega-archive.org/datasets/EGAD00001007969","https://ega-archive.org/datasets/EGAD00001007969/files","https://ega-archive.org/datasets/egad00001007969","egad00001007969",NA,"","egad00001007969",NA,NA,"restricted",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41587-021-01037-9;https://ega-archive.org/datasets/EGAD00001007969","10.1038/s41587-021-01037-9;https://ega-archive.org/datasets/egad00001007969","10.1038/s41587-021-01037-9;egad00001007969",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41587-021-01037-9;egad00001007969",NA,NA
"10.1038/s41467-022-29614-9","10.1038/s41467-022-29614-9","10.1038/s41467-022-29614-9","https://www.ebi.ac.uk/ena/browser/view/PRJEB41631",NA,"https://www.ebi.ac.uk/ena/browser/view/prjeb41631","prjeb41631",NA,"","prjeb41631","erp125438",NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41467-022-29614-9;https://www.ebi.ac.uk/ena/browser/view/PRJEB41631","10.1038/s41467-022-29614-9;https://www.ebi.ac.uk/ena/browser/view/prjeb41631","10.1038/s41467-022-29614-9;prjeb41631",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41467-022-29614-9;prjeb41631",NA,NA
"10.1002/hep.32456","10.1002/hep.32456","10.1002/hep.32456","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE163777",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163777","gse163777",NA,"","gse163777",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1002/hep.32456;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE163777","10.1002/hep.32456;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163777","10.1002/hep.32456;gse163777",NA,"FALSE",NA,NA,NA,NA,NA,"10.1002/hep.32456;gse163777",NA,NA
"10.1016/j.neuroimage.2022.119348","10.1016/j.neuroimage.2022.119348","10.1016/j.neuroimage.2022.119348","https://osf.io/2vw6j/",NA,"https://osf.io/2vw6j/","//osf.io/2vw6j","2vw6j","","osf_2vw6j",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","url","TRUE","10.1016/j.neuroimage.2022.119348;https://osf.io/2vw6j/","10.1016/j.neuroimage.2022.119348;https://osf.io/2vw6j/","10.1016/j.neuroimage.2022.119348;osf_2vw6j",NA,"FALSE","TRUE","TRUE","FALSE","2021","FALSE","10.1016/j.neuroimage.2022.119348;osf_2vw6j",NA,"TRUE"
"10.1016/j.xpro.2022.101957","10.1016/j.xpro.2022.101957","10.1016/j.xpro.2022.101957","https://www.health-atlas.de/data_files/563",NA,"https://www.health-atlas.de/data_files/563","563",NA,"","563",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.xpro.2022.101957;https://www.health-atlas.de/data_files/563","10.1016/j.xpro.2022.101957;https://www.health-atlas.de/data_files/563","10.1016/j.xpro.2022.101957;563",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.xpro.2022.101957;563",NA,NA
"10.1016/j.ymthe.2022.07.009","10.1016/j.ymthe.2022.07.009","10.1016/j.ymthe.2022.07.009","https://www.ebi.ac.uk/ena/browser/view/PRJEB37843",NA,"https://www.ebi.ac.uk/ena/browser/view/prjeb37843","prjeb37843",NA,"","prjeb37843","erp121180",NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.ymthe.2022.07.009;https://www.ebi.ac.uk/ena/browser/view/PRJEB37843","10.1016/j.ymthe.2022.07.009;https://www.ebi.ac.uk/ena/browser/view/prjeb37843","10.1016/j.ymthe.2022.07.009;prjeb37843",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.ymthe.2022.07.009;prjeb37843",NA,NA
"10.1080/15592294.2021.1878723","10.1080/15592294.2021.1878723","10.1080/15592294.2021.1878723","https://doi.org/10.5281/zenodo.4327115","doi.org/10.5281/zenodo.4327115","https://doi.org/10.5281/zenodo.4327115","10.5281/zenodo.4327115",NA,"","10.5281/zenodo.4327115",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","TRUE","10.1080/15592294.2021.1878723;https://doi.org/10.5281/zenodo.4327115","10.1080/15592294.2021.1878723;https://doi.org/10.5281/zenodo.4327115","10.1080/15592294.2021.1878723;10.5281/zenodo.4327115",NA,"FALSE",NA,NA,NA,NA,NA,"10.1080/15592294.2021.1878723;10.5281/zenodo.4327115",NA,NA
"10.3389/fcell.2022.1025332","10.3389/fcell.2022.1025332","10.3389/fcell.2022.1025332","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE139101",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse139101","gse139101",NA,"","gse139101",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.3389/fcell.2022.1025332;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE139101","10.3389/fcell.2022.1025332;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse139101","10.3389/fcell.2022.1025332;gse139101",NA,"FALSE",NA,NA,NA,NA,NA,"10.3389/fcell.2022.1025332;gse139101",NA,NA
"10.3389/fcell.2022.954358","10.3389/fcell.2022.954358","10.3389/fcell.2022.954358","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE207900",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse207900","gse207900",NA,"","gse207900",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.3389/fcell.2022.954358;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE207900","10.3389/fcell.2022.954358;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse207900","10.3389/fcell.2022.954358;gse207900",NA,"FALSE",NA,NA,NA,NA,NA,"10.3389/fcell.2022.954358;gse207900",NA,NA
"10.1080/19490976.2022.2081475","10.1080/19490976.2022.2081475","10.1080/19490976.2022.2081475","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA782417/",NA,"https://www.ncbi.nlm.nih.gov/bioproject/prjna782417/","prjna782417",NA,"","prjna782417","srp347695",NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1080/19490976.2022.2081475;https://www.ncbi.nlm.nih.gov/bioproject/PRJNA782417/","10.1080/19490976.2022.2081475;https://www.ncbi.nlm.nih.gov/bioproject/prjna782417/","10.1080/19490976.2022.2081475;prjna782417",NA,"FALSE","TRUE","FALSE","FALSE","2022","FALSE","10.1080/19490976.2022.2081475;prjna782417",NA,"TRUE"
